"SECS","KM","CAD","HR","ID","PACE","WATTS","LRBALANCE","LTE","RTE","LPS","RPS","LPPB","RPPB","LPPE","RPPE","LPPPB","RPPPB","LPPPE","RPPPE","ALT","LAT","LON","SLOPE","RVERT","RCON","TEMP","KPH"
415,0.389091,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
416,0.39,30.3386,122,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
417,0.390909,30.3386,122,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
418,0.391818,30.3386,122,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
419,0.392727,30.3386,122,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
420,0.393636,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
421,0.394545,30.3386,122,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
422,0.395455,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
423,0.396364,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
424,0.397273,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
425,0.398182,30.3386,123,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
426,0.399091,30.3386,124,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
427,0.4,30.3386,124,"2026-03-14_MFXAB",1.84583579444773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25056
428,0.4,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
429,0.400926,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
430,0.401852,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
431,0.402778,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
432,0.403704,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
433,0.40463,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
434,0.405556,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
435,0.406481,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
436,0.407407,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
437,0.408333,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
438,0.409259,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
439,0.410185,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
440,0.411111,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
441,0.412037,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
442,0.412963,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
443,0.413889,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
444,0.414815,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
445,0.415741,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
446,0.416667,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
447,0.417593,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
448,0.418519,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
449,0.419444,30.4072,121,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
450,0.42037,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
451,0.421296,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
452,0.422222,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
453,0.423148,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
454,0.424074,30.4072,122,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
455,0.425,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
456,0.425926,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
457,0.426852,30.4072,123,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
458,0.427778,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
459,0.428704,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
460,0.42963,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
461,0.430556,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
462,0.431481,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
463,0.432407,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
464,0.433333,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
465,0.434259,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
466,0.435185,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
467,0.436111,30.4072,126,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
468,0.437037,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
469,0.437963,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
470,0.438889,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
471,0.439815,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
472,0.440741,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
473,0.441667,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
474,0.442593,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
475,0.443519,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
476,0.444444,30.4072,125,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
477,0.44537,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
478,0.446296,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
479,0.447222,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
480,0.448148,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
481,0.449074,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
482,0.45,30.4072,124,"2026-03-14_MFXAB",1.84166584814851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25792
483,0.45,30.6608,124,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
484,0.450893,30.6608,124,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
485,0.451786,30.6608,123,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
486,0.452679,30.6608,123,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
487,0.453571,30.6608,123,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
488,0.454464,30.6608,122,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
489,0.455357,30.6608,121,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
490,0.45625,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
491,0.457143,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
492,0.458036,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
493,0.458929,30.6608,119,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
494,0.459821,30.6608,119,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
495,0.460714,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
496,0.461607,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
497,0.4625,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
498,0.463393,30.6608,120,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
499,0.464286,30.6608,119,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
500,0.465179,30.6608,119,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
501,0.466071,30.6608,119,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
502,0.466964,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
503,0.467857,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
504,0.46875,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
505,0.469643,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
506,0.470536,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
507,0.471429,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
508,0.472321,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
509,0.473214,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
510,0.474107,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
511,0.475,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
512,0.475893,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
513,0.476786,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
514,0.477679,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
515,0.478571,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
516,0.479464,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
517,0.480357,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
518,0.48125,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
519,0.482143,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
520,0.483036,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
521,0.483929,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
522,0.484821,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
523,0.485714,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
524,0.486607,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
525,0.4875,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
526,0.488393,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
527,0.489286,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
528,0.490179,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
529,0.491071,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
530,0.491964,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
531,0.492857,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
532,0.49375,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
533,0.494643,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
534,0.495536,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
535,0.496429,30.6608,117,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
536,0.497321,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
537,0.498214,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
538,0.499107,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
539,0.5,30.6608,118,"2026-03-14_MFXAB",1.89166438090554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17181
540,0.5,30.3797,118,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
541,0.500862,30.3797,118,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
542,0.501724,30.3797,118,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
543,0.502586,30.3797,118,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
544,0.503448,30.3797,118,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
545,0.50431,30.3797,119,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
546,0.505172,30.3797,120,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
547,0.506034,30.3797,119,"2026-03-14_MFXAB",1.97500304479636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03797
